Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
2318795,6/1/2022,Texas,Houston,13126 Richmond Ave,0,1,N/A,29.728338,-95.62081,1,rooftop,13126,Richmond Ave,,,Houston,TX,Harris County,77082,US,Greater Houston
2318789,6/1/2022,Texas,Houston,90 block of Chartres St,0,1,N/A,29.813142,-95.309789,0.5,place,,,,,Houston,TX,Harris County,77001,US,TIGER/Line® dataset from the US Census Bureau
2318787,6/1/2022,Ohio,Columbus,N/A,0,1,N/A,40.100924,-83.013402,0.5,place,,,,,Columbus,OH,Franklin County,43085,US,TIGER/Line® dataset from the US Census Bureau
2318781,6/1/2022,Ohio,Columbus,Seymour Ave,0,1,N/A,39.951115,-82.954836,1,street_center,,Seymour Ave,,,Columbus,OH,Franklin County,43205,US,TIGER/Line® dataset from the US Census Bureau
2318772,6/1/2022,Maryland,Capitol Heights,1703 Kenilworth Ave,0,1,N/A,38.912237,-76.933566,1,rooftop,1703,Kenilworth Ave,,,Capitol Heights,MD,Prince George's County,20743,US,Prince Georges
2318768,6/1/2022,District of Columbia,Washington,1700 block of D St NE,0,1,N/A,38.911936,-77.016719,0.5,place,,,,,Washington,DC,District of Columbia,20001,US,TIGER/Line® dataset from the US Census Bureau
2318487,6/1/2022,Indiana,Indianapolis,5100 block of Emerson Village Ln,1,2,N/A,39.728055,-86.344844,0.9,range_interpolation,5100,W Ln,,,Indianapolis,IN,Hendricks County,46231,US,TIGER/Line® dataset from the US Census Bureau
2318756,6/1/2022,District of Columbia,Washington,3700 block of Hayes St NE,0,1,N/A,38.911936,-77.016719,0.5,place,,,,,Washington,DC,District of Columbia,20001,US,TIGER/Line® dataset from the US Census Bureau
2318726,6/1/2022,Pennsylvania,Philadelphia,500 block of Leithgow St,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2318793,6/1/2022,Pennsylvania,Towanda,898 Golden Mile Rd,0,1,N/A,41.76941,-76.419855,1,rooftop,898,Golden Mile Rd,,,Towanda,PA,Bradford County,18848,US,Bradford
2318720,6/1/2022,Pennsylvania,Philadelphia,17th St and JFK Blvd,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2318705,6/1/2022,North Carolina,Raleigh,Gorman St and Conifer Dr,0,1,N/A,35.774178,-78.687044,0.83,intersection,,Conifer Dr,,,Raleigh,NC,Wake County,27606,US,TIGER/Line® dataset from the US Census Bureau
2318621,6/1/2022,North Carolina,Fayetteville,7700 block of S Sheild Dr,1,1,N/A,35.0748,-78.884257,0.5,place,,,,,Fayetteville,NC,Cumberland County,28301,US,TIGER/Line® dataset from the US Census Bureau
2318696,6/1/2022,New York,Buffalo,800 block of E Delavan Ave,0,1,N/A,42.89606,-78.886424,0.5,place,,,,,Buffalo,NY,Erie County,14201,US,TIGER/Line® dataset from the US Census Bureau
2320507,6/1/2022,Louisiana,New Orleans,Wainwright Dr and Leon C Simon Dr,0,1,N/A,30.023419,-90.067757,1,intersection,,Leon C Simon Dr,,,New Orleans,LA,Orleans Parish,70122,US,TIGER/Line® dataset from the US Census Bureau
2320501,6/1/2022,Louisiana,Opelousas,N Market St and Eliza St,0,1,N/A,30.542306,-92.08258,0.8,intersection,,N Market St,,,Opelousas,LA,St. Landry Parish,70570,US,TIGER/Line® dataset from the US Census Bureau
2320470,6/1/2022,Alabama,Bessemer,Fourth Ave SW and Crumpton Dr,0,1,N/A,33.373832,-86.978067,0.76,intersection,,4th Ave SW,,,Bessemer,AL,Jefferson County,35022,US,TIGER/Line® dataset from the US Census Bureau
2318674,6/1/2022,Missouri,Kansas City,4551 Colonial Terrace,1,1,N/A,39.039204,-94.486153,1,range_interpolation,4551,Colonial Ter,,,Kansas City,MO,Jackson County,64129,US,TIGER/Line® dataset from the US Census Bureau
2318164,6/1/2022,Tennessee,Maynardville,100 block of Dogwood Trail,1,1,N/A,36.294236,-83.806991,0.5,place,,,,,Maynardville,TN,Union County,37807,US,TIGER/Line® dataset from the US Census Bureau
2318513,6/1/2022,New Jersey,New Brunswick,Jersey Ave,0,1,N/A,40.485924,-74.46072,1,street_center,,Jersey Ave,,,New Brunswick,NJ,Middlesex County,8901,US,TIGER/Line® dataset from the US Census Bureau
2319617,6/1/2022,Virginia,Virginia Beach,I-264 and Newtown Rd,0,2,N/A,36.849682,-76.179467,0.54,intersection,,Newtown Rd,,,Virginia Beach,VA,Virginia Beach City,23462,US,TIGER/Line® dataset from the US Census Bureau
2318270,6/1/2022,Virginia,Portsmouth,200 block of Avondale Rd,0,2,N/A,36.792594,-76.34527,0.9,range_interpolation,200,Avondale Rd,,,Portsmouth,VA,Portsmouth City,23701,US,TIGER/Line® dataset from the US Census Bureau
2319595,6/1/2022,North Carolina,Southern Pines,400 block of W Connecticut Ave,0,1,N/A,35.172024,-79.386301,0.8,range_interpolation,400,E Connecticut Ave,,,Southern Pines,NC,Moore County,28387,US,TIGER/Line® dataset from the US Census Bureau
2319586,6/1/2022,Virginia,Portsmouth,600 block of 7th St,0,1,N/A,36.811498,-76.367715,0.5,place,,,,,Portsmouth,VA,Portsmouth City,23701,US,TIGER/Line® dataset from the US Census Bureau
2317533,5/31/2022,Wisconsin,Milwaukee,N Humboldt Ave and E Pleasant St,0,1,N/A,43.050519,-87.898179,1,intersection,,E Pleasant St,,,Milwaukee,WI,Milwaukee County,53202,US,TIGER/Line® dataset from the US Census Bureau
2318593,5/31/2022,Massachusetts,Springfield,Ventura St,0,1,N/A,42.08835,-72.557488,1,street_center,,Ventura St,,,Springfield,MA,Hampden County,1108,US,TIGER/Line® dataset from the US Census Bureau
2317717,5/31/2022,North Carolina,Locust,Meadowcreek Village Dr and Whispering Hills Dr,0,1,N/A,35.295833,-80.432613,1,street_center,,Meadowcreek Village Dr,,,Locust,NC,Cabarrus County,28097,US,TIGER/Line® dataset from the US Census Bureau
2318245,5/31/2022,New York,Buffalo,363 Hopkins St,0,1,N/A,42.847487,-78.831946,1,rooftop,363,Hopkins St,,,Buffalo,NY,Erie County,14220,US,Erie
2317642,5/31/2022,Arkansas,North Little Rock,5105 Warden Rd,0,1,N/A,34.801165,-92.215948,1,rooftop,5105,Warden Rd,,,North Little Rock,AR,Pulaski County,72116,US,Pulaski
2318538,5/31/2022,Illinois,Chicago,5400 block of W Potomac Ave,0,1,N/A,40.30504,-87.80058,0.5,place,,,,,Potomac,IL,Vermilion County,61865,US,TIGER/Line® dataset from the US Census Bureau
2318531,5/31/2022,Illinois,Chicago,7400 block of S Colfax Ave,0,1,N/A,40.566345,-88.614116,0.5,place,,,,,Colfax,IL,McLean County,61728,US,TIGER/Line® dataset from the US Census Bureau
2318520,5/31/2022,New Jersey,Paterson,Presidential Blvd and Temple St,0,1,N/A,40.922449,-74.17354,0.8,intersection,,Presidential Blvd,,,Paterson,NJ,Passaic County,7522,US,TIGER/Line® dataset from the US Census Bureau
2318515,5/31/2022,New Jersey,Newark,600 block of S 11th St,0,1,N/A,40.735642,-74.173988,0.5,place,,,,,Newark,NJ,Essex County,7102,US,TIGER/Line® dataset from the US Census Bureau
2316983,5/31/2022,New York,Bronx,850 Longwood Ave,0,1,N/A,40.819306,-73.901566,1,rooftop,850,Longwood Ave,,,Bronx,NY,Bronx County,10459,US,City of New York
2317454,5/31/2022,South Carolina,Conway,State Hwy 554,2,1,N/A,33.532249,-79.063486,0.7,street_center,,Conway Ct,,,Murrells Inlet,SC,Georgetown County,29576,US,TIGER/Line® dataset from the US Census Bureau
2318509,5/31/2022,Illinois,Chicago,7600 block of S Marquette Ave,0,2,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2317577,5/31/2022,Texas,San Antonio,500 block of Cincinnati Ave,0,1,N/A,29.428951,-98.483369,0.9,rooftop,500,Ave E,,,San Antonio,TX,Bexar County,78215,US,Statewide TX
2317570,5/31/2022,Texas,San Antonio,900 block of Waverly Ave,0,1,N/A,29.468413,-98.528889,0.5,place,,,,,San Antonio,TX,Bexar County,78201,US,TIGER/Line® dataset from the US Census Bureau
2317204,5/31/2022,Georgia,Savannah,5600 block of Jan St,0,1,N/A,32.062581,-81.109571,0.7,street_center,,Block St,,,Savannah,GA,Chatham County,31415,US,TIGER/Line® dataset from the US Census Bureau
2320280,5/31/2022,North Carolina,Lexington,160 Lowes Blvd,0,1,N/A,35.794449,-80.259557,1,rooftop,160,Lowes Blvd,,,Lexington,NC,Davidson County,27292,US,NC Geographic Information Coordinating Council
2317550,5/31/2022,Minnesota,Minneapolis,3100 block of N James Ave,0,1,N/A,44.984577,-93.269097,0.5,place,,,,,Minneapolis,MN,Hennepin County,55401,US,TIGER/Line® dataset from the US Census Bureau
2317548,5/31/2022,Minnesota,Minneapolis,1600 Fremont Ave N,0,1,N/A,44.995089,-93.295647,1,range_interpolation,1600,Fremont Ave N,,,Minneapolis,MN,Hennepin County,55411,US,TIGER/Line® dataset from the US Census Bureau
2317537,5/31/2022,Wisconsin,Milwaukee,4100 block of W Villard Ave,0,1,N/A,43.043213,-87.894734,0.5,place,,,,,Milwaukee,WI,Milwaukee County,53202,US,TIGER/Line® dataset from the US Census Bureau
2317535,5/31/2022,New York,Brooklyn,657 St Marks Ave,0,1,N/A,40.675424,-73.951327,1,rooftop,657,St Marks Ave,,,Brooklyn,NY,Kings County,11216,US,City of New York
2318046,5/31/2022,Texas,Waco,1900 block of Preston St,0,4,N/A,31.522433,-97.139202,1,rooftop,1900,St,,,Waco,TX,McLennan County,76711,US,Statewide TX
2318473,5/31/2022,South Carolina,Beaufort,2505 North St,0,2,N/A,32.434022,-80.68833,1,rooftop,2505,North St,,,Beaufort,SC,Beaufort County,29902,US,Beaufort
2318442,5/31/2022,West Virginia,Fort Gay,Spruce Creek Rd,0,1,N/A,38.124461,-82.551461,1,street_center,,Spruce Creek Rd,,,Fort Gay,WV,Wayne County,25514,US,TIGER/Line® dataset from the US Census Bureau
2318435,5/31/2022,Illinois,Oak Lawn,11040 S Pulaski Rd,0,1,N/A,41.691571,-87.720774,1,rooftop,11040,S Pulaski Rd,,,Oak Lawn,IL,Cook County,60453,US,Cook
2317506,5/31/2022,Texas,Houston,9111 Lakes at 610 Dr,0,1,N/A,29.671098,-95.418335,1,rooftop,9111,Lakes At 610th Dr,,,Houston,TX,Harris County,77054,US,Greater Houston
2318382,5/31/2022,Georgia,Atlanta,100 block of Hawthorne Ave,0,1,N/A,33.844371,-84.47405,0.5,place,,,,,Atlanta,GA,Cobb County,30301,US,TIGER/Line® dataset from the US Census Bureau
2317509,5/31/2022,Tennessee,Memphis,2501 W Hillview Dr,0,1,N/A,35.076915,-89.995491,1,rooftop,2501,W Hillview Dr,,,Memphis,TN,Shelby County,38114,US,City of Memphis
2319213,5/31/2022,Illinois,Waukegan,814 10th St,0,1,N/A,42.341582,-87.841412,1,rooftop,814,10th St,,,Waukegan,IL,Lake County,60085,US,Lake
2318328,5/31/2022,Texas,Houston,400 block of Franklin St,0,1,N/A,29.813142,-95.309789,0.5,place,,,,,Houston,TX,Harris County,77001,US,TIGER/Line® dataset from the US Census Bureau
2318093,5/31/2022,Tennessee,Chattanooga,1200 block of Grove St,0,1,N/A,35.040538,-85.241268,0.7,street_center,,Block St,,,Chattanooga,TN,Hamilton County,37411,US,TIGER/Line® dataset from the US Census Bureau
2317101,5/31/2022,Kentucky,Lexington,3300 block of Spangler Dr,0,1,N/A,38.016674,-84.486043,0.5,place,,,,,Lexington,KY,Fayette County,40502,US,TIGER/Line® dataset from the US Census Bureau
2319155,5/31/2022,Texas,Longview,741 Ethel St,0,2,N/A,32.452665,-94.712105,1,rooftop,741,Ethel St,,,Longview,TX,Gregg County,75602,US,City of Longview
2318300,5/31/2022,Indiana,Indianapolis,2900 block of Wolfgang Dr,0,1,N/A,39.723565,-86.115161,0.46,nearest_rooftop_match,2828,E Troy Ave,,,Indianapolis,IN,Marion County,46203,US,Statewide IN
2317345,5/31/2022,Illinois,Chicago,3944 W Gladys Ave,0,1,N/A,41.876457,-87.724865,1,rooftop,3944,W Gladys Ave,,,Chicago,IL,Cook County,60624,US,City of Chicago
2318544,5/31/2022,New York,Jamestown,1211 Prendergast Ave,0,1,N/A,42.10832,-79.23919,1,rooftop,1211,Prendergast Ave,,,Jamestown,NY,Chautauqua County,14701,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
2318290,5/31/2022,Ohio,Warren,2239 Peace Ave,0,1,N/A,41.257704,-80.824737,0.9,rooftop,2239,Peace Ave NW,,,Warren,OH,Trumbull County,44483,US,Trumbull
2317444,5/31/2022,Illinois,Rockford,1100 block of Grant Ave,0,1,N/A,42.33342,-89.157198,0.5,place,,,,,Rockford,IL,Winnebago County,61101,US,TIGER/Line® dataset from the US Census Bureau
2318278,5/31/2022,Florida,Orlando,Millenia Blvd and Radebaugh Way,0,1,N/A,28.493648,-81.427108,1,street_center,,Millenia Blvd,,,Orlando,FL,Orange County,32839,US,TIGER/Line® dataset from the US Census Bureau
2317389,5/31/2022,Connecticut,Hartford,Imlay St,0,1,N/A,41.76617,-72.695247,1,street_center,,Imlay St,,,Hartford,CT,Hartford County,6105,US,TIGER/Line® dataset from the US Census Bureau
2318275,5/31/2022,Indiana,Indianapolis,3500 block of Kinnear Ave,0,1,N/A,39.775092,-86.13216,0.5,place,,,,,Indianapolis,IN,Marion County,46201,US,TIGER/Line® dataset from the US Census Bureau
2317402,5/31/2022,Wisconsin,Racine,700 block of Villa St,0,1,N/A,43.501783,-90.706816,0.5,place,,,,,Viola,WI,Vernon County,54664,US,TIGER/Line® dataset from the US Census Bureau
2318149,5/31/2022,New York,Bronx,180 Brook Ave,0,1,N/A,40.805829,-73.919895,1,rooftop,180,Brook Ave,,,Bronx,NY,Bronx County,10454,US,City of New York
2317384,5/31/2022,Illinois,Chicago,4200 block of S Richmond St,0,1,N/A,42.47585,-88.30593,0.5,place,,,,,Richmond,IL,McHenry County,60071,US,TIGER/Line® dataset from the US Census Bureau
2317593,5/31/2022,Texas,Marion,1000 block of Zuehl Rd,0,3,N/A,29.567879,-98.130236,0.5,place,,,,,Marion,TX,Guadalupe County,78124,US,TIGER/Line® dataset from the US Census Bureau
2317364,5/31/2022,South Carolina,North Charleston,3958 Ashley Phosphate Rd,0,1,N/A,32.923101,-80.094293,1,rooftop,3958,Ashley Phosphate Rd,,,North Charleston,SC,Dorchester County,29418,US,Dorchester
2317326,5/31/2022,Illinois,Chicago,6300 block of S Wolcott Ave,0,2,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2317545,5/31/2022,Minnesota,Minneapolis,3800 block of N Sheridan Ave,0,1,N/A,44.984577,-93.269097,0.5,place,,,,,Minneapolis,MN,Hennepin County,55401,US,TIGER/Line® dataset from the US Census Bureau
2319020,5/31/2022,California,Perris,3000 block of Case Rd,0,1,N/A,33.787292,-117.320674,0.5,place,,,,,Perris,CA,Riverside County,92570,US,TIGER/Line® dataset from the US Census Bureau
2317261,5/31/2022,North Carolina,Charlotte,7747 N Tryon St,0,3,N/A,35.294477,-80.756056,1,rooftop,7747,N Tryon St,,,Charlotte,NC,Mecklenburg County,28262,US,Mecklenburg
2318102,5/31/2022,Florida,Jacksonville,5600 block of Tempest St,0,1,N/A,30.389438,-81.680806,0.5,place,,,,,Jacksonville,FL,Duval County,32201,US,TIGER/Line® dataset from the US Census Bureau
2317212,5/31/2022,Missouri,Columbia,4400 block of W Bellview Dr,0,1,N/A,38.894165,-92.274145,0.5,place,,,,,Columbia,MO,Boone County,65201,US,TIGER/Line® dataset from the US Census Bureau
2318098,5/31/2022,Florida,Lake City,SE Colburn Ave,0,1,N/A,30.186968,-82.620179,1,street_center,,SE Colburn Ave,,,Lake City,FL,Columbia County,32025,US,TIGER/Line® dataset from the US Census Bureau
2317206,5/31/2022,Michigan,Jackson,200 block of E Robinson St,0,1,N/A,42.248979,-84.421104,0.5,place,,,,,Jackson,MI,Jackson County,49201,US,TIGER/Line® dataset from the US Census Bureau
2317202,5/31/2022,Texas,Dallas,Inwood Rd and Denton Dr,0,1,N/A,32.823667,-96.833772,1,intersection,,Denton Dr,,,Dallas,TX,Dallas County,75235,US,TIGER/Line® dataset from the US Census Bureau
2317901,5/31/2022,Wisconsin,Milwaukee,5400 block of N Long Island Dr,1,1,N/A,43.043213,-87.894734,0.5,place,,,,,Milwaukee,WI,Milwaukee County,53202,US,TIGER/Line® dataset from the US Census Bureau
2318071,5/31/2022,Florida,Lehigh Acres,600 Homestead Rd S,0,1,N/A,26.564332,-81.625638,1,rooftop,600,Homestead Rd S,,,Lehigh Acres,FL,Lee County,33974,US,Statewide2
2318064,5/31/2022,Ohio,Cincinnati,Dutch Colony Dr,0,1,N/A,39.189961,-84.51238,1,street_center,,Dutch Colony Dr,,,Cincinnati,OH,Hamilton County,45232,US,TIGER/Line® dataset from the US Census Bureau
2318059,5/31/2022,Ohio,Middletown,400 block of Curtis St,0,1,N/A,39.543446,-84.442394,0.5,place,,,,,Middletown,OH,Butler County,45042,US,TIGER/Line® dataset from the US Census Bureau
2317415,5/31/2022,Indiana,Fort Wayne,1717 Andrew St,0,2,N/A,41.090792,-85.152448,1,rooftop,1717,Andrew St,,,Fort Wayne,IN,Allen County,46808,US,Allen
2318024,5/31/2022,Pennsylvania,Philadelphia,5400 block of Trinity st,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2318011,5/31/2022,Pennsylvania,Philadelphia,800 block of E Allegheny Ave,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2318002,5/31/2022,Pennsylvania,Philadelphia,3400 block of Shelbourne St,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2317998,5/31/2022,Pennsylvania,Philadelphia,5500 block of Tulip St,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2317996,5/31/2022,Pennsylvania,Philadelphia,5100 block of Chester Ave,0,1,N/A,39.848163,-75.378098,0.5,place,,,,,Chester,PA,Delaware County,19013,US,TIGER/Line® dataset from the US Census Bureau
2317991,5/31/2022,Pennsylvania,Philadelphia,400 block of South St,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2320767,5/31/2022,Massachusetts,Fall River,500 block of Buffinton St,0,1,N/A,41.726343,-71.120746,0.5,place,,,,,Fall River,MA,Bristol County,2720,US,TIGER/Line® dataset from the US Census Bureau
2317969,5/31/2022,Texas,Beaumont,6300 block of Chinn Ln,0,1,N/A,30.073712,-94.109705,0.5,place,,,,,Beaumont,TX,Jefferson County,77701,US,TIGER/Line® dataset from the US Census Bureau
2317953,5/31/2022,Utah,Ogden (West Haven),3500 W 4000 S,0,1,N/A,41.190544,-112.064298,0.9,range_interpolation,3500,W 4000 S,,,Hooper,UT,Weber County,84315,US,TIGER/Line® dataset from the US Census Bureau
2317921,5/31/2022,Maryland,Baltimore,1841 Pennsylvania Ave,0,1,N/A,39.305159,-76.636261,1,rooftop,1841,Pennsylvania Ave,,,Baltimore,MD,Baltimore City,21217,US,City of Baltimore
2317930,5/31/2022,Maryland,Baltimore,5424 Sinclair Ln,0,1,N/A,39.324373,-76.540014,1,range_interpolation,5424,Sinclair Ln,,,Baltimore,MD,Baltimore City,21206,US,TIGER/Line® dataset from the US Census Bureau
2316967,5/31/2022,Florida,Miami,NW 7th Ave and NW 79th St,0,1,N/A,25.847042,-80.209125,1,intersection,,NW 79th St,,,Miami,FL,Miami-Dade County,33150,US,TIGER/Line® dataset from the US Census Bureau
2317908,5/31/2022,Wisconsin,Milwaukee,N/A,0,1,N/A,43.043213,-87.894734,1,place,,,,,Milwaukee,WI,Milwaukee County,53202,US,TIGER/Line® dataset from the US Census Bureau
2317899,5/31/2022,Wisconsin,Milwaukee,3700 block of N 51st Blvd,0,1,N/A,43.043213,-87.894734,0.5,place,,,,,Milwaukee,WI,Milwaukee County,53202,US,TIGER/Line® dataset from the US Census Bureau
2318846,5/31/2022,Pennsylvania,Upper Darby,Larchwood Ave and West Chester Pike,0,1,N/A,39.963673,-75.268812,1,intersection,,Larchwood Ave,,,Upper Darby,PA,Delaware County,19082,US,TIGER/Line® dataset from the US Census Bureau
2317867,5/31/2022,Pennsylvania,Braddock,200 block of 4th St,0,1,N/A,40.4034,-79.86838,0.5,place,,,,,Braddock,PA,Allegheny County,15104,US,TIGER/Line® dataset from the US Census Bureau
2316957,5/31/2022,Pennsylvania,Philadelphia,3200 block of Clifford St,0,1,N/A,41.64897,-75.5988,0.5,place,,,,,Clifford,PA,Susquehanna County,18413,US,TIGER/Line® dataset from the US Census Bureau
2316902,5/31/2022,District of Columbia,Washington,1400 block of 1st St SW,0,1,N/A,38.911936,-77.016719,0.5,place,,,,,Washington,DC,District of Columbia,20001,US,TIGER/Line® dataset from the US Census Bureau
2316882,5/31/2022,Ohio,Cincinnati (Norwood),Baker St and Sherman Ave,0,1,N/A,39.16146,-84.470079,1,intersection,,Baker St,,,Cincinnati,OH,Hamilton County,45212,US,TIGER/Line® dataset from the US Census Bureau
2317128,5/31/2022,South Dakota,Rapid City,Terra St and S Valley Dr,0,1,N/A,44.055664,-103.171592,0.9,intersection,,S Valley Dr,,,Rapid City,SD,Pennington County,57703,US,TIGER/Line® dataset from the US Census Bureau
2316866,5/31/2022,New York,Buffalo,Sycamore St and Camp St,0,1,N/A,42.89277,-78.85475,1,intersection,,Camp St,,,Buffalo,NY,Erie County,14204,US,TIGER/Line® dataset from the US Census Bureau
2318688,5/31/2022,Oklahoma,Chickasha,1800 block of W Idaho Ave,0,1,N/A,35.127804,-97.937083,0.5,place,,,,,Chickasha,OK,Grady County,73018,US,TIGER/Line® dataset from the US Census Bureau
2317782,5/31/2022,Louisiana,Baton Rouge,Desoto Dr,0,1,N/A,30.554867,-91.167297,1,street_center,,Desoto Dr,,,Baton Rouge,LA,East Baton Rouge Parish,70807,US,TIGER/Line® dataset from the US Census Bureau
2317774,5/31/2022,Louisiana,Marrero,7000 block of West Bank Expy,0,1,N/A,29.837276,-90.112449,0.5,place,,,,,Marrero,LA,Jefferson Parish,70072,US,TIGER/Line® dataset from the US Census Bureau
2316845,5/31/2022,Michigan,Detroit,Gleason St and Annabelle St,0,1,N/A,42.262875,-83.160505,1,intersection,,Annabelle St,,,Detroit,MI,Wayne County,48217,US,TIGER/Line® dataset from the US Census Bureau
2317044,5/31/2022,Louisiana,New Orleans,7900 Stroelitz St,1,2,N/A,29.964048,-90.108918,1,range_interpolation,7900,Stroelitz St,,,New Orleans,LA,Orleans Parish,70125,US,TIGER/Line® dataset from the US Census Bureau
2317768,5/31/2022,Louisiana,New Orleans,1200 block of Flood St,0,2,N/A,29.958304,-90.077,0.5,place,,,,,New Orleans,LA,Orleans Parish,70112,US,TIGER/Line® dataset from the US Census Bureau
2317765,5/31/2022,Louisiana,New Orleans,S Dorgenois St and Earhart Blvd,0,2,N/A,29.954107,-90.094719,0.86,intersection,,Earhart Blvd,,,New Orleans,LA,Orleans Parish,70125,US,TIGER/Line® dataset from the US Census Bureau
2317762,5/31/2022,Louisiana,New Orleans,6000 block Franklin Ave,0,1,N/A,29.79604,-91.5015,0.5,place,,,,,Franklin,LA,St. Mary Parish,70538,US,TIGER/Line® dataset from the US Census Bureau
2317743,5/31/2022,Alabama,Huntsville,7000 block of Greenbrier Pkwy,0,1,N/A,34.718428,-86.556439,0.5,place,,,,,Huntsville,AL,Madison County,35801,US,TIGER/Line® dataset from the US Census Bureau
2318641,5/31/2022,Missouri,Saint Louis,1400 block of Warren St,0,1,N/A,38.631501,-90.19231,0.5,place,,,,,Saint Louis,MO,St. Louis City,63101,US,TIGER/Line® dataset from the US Census Bureau
2317736,5/31/2022,Texas,Houston,10104 Tidwell Rd,0,1,N/A,29.850425,-95.237705,1,rooftop,10104,Tidwell Rd,,,Houston,TX,Harris County,77078,US,City of Houston
2317608,5/31/2022,New York,Brooklyn,Atlantic Ave and Autumn Ave,0,1,N/A,40.682187,-73.869807,1,intersection,,Atlantic Ave,,,Brooklyn,NY,Kings County,11208,US,TIGER/Line® dataset from the US Census Bureau
2316745,5/30/2022,Wisconsin,Milwaukee,2466 N Teutonia Ave,0,1,N/A,43.063642,-87.928415,1,rooftop,2466,N Teutonia Ave,,,Milwaukee,WI,Milwaukee County,53206,US,City of Milwaukee
2317695,5/30/2022,Minnesota,Minneapolis (Brooklyn Center),5700 block of N Logan Ave,0,1,N/A,44.984577,-93.269097,0.5,place,,,,,Minneapolis,MN,Hennepin County,55401,US,TIGER/Line® dataset from the US Census Bureau
2316409,5/30/2022,Minnesota,Minneapolis,3000 block of S 15th Ave,0,1,N/A,44.984577,-93.269097,0.5,place,,,,,Minneapolis,MN,Hennepin County,55401,US,TIGER/Line® dataset from the US Census Bureau
2317187,5/30/2022,Montana,Billings,Burnstead Dr and N 19th St,1,1,N/A,45.796728,-108.50401,1,intersection,,Burnstead Dr,,,Billings,MT,Yellowstone County,59101,US,TIGER/Line® dataset from the US Census Bureau
2317685,5/30/2022,Minnesota,Minneapolis (Brooklyn Center),Earle Brown Dr and Summit Dr N,0,1,N/A,45.065666,-93.302223,0.77,intersection,,Earle Brown Dr,,,Minneapolis,MN,Hennepin County,55430,US,TIGER/Line® dataset from the US Census Bureau
2316443,5/30/2022,North Carolina,Fayetteville,5007 Raeford Rd,1,2,N/A,35.042437,-78.961882,1,rooftop,5007,Raeford Rd,,,Fayetteville,NC,Cumberland County,28304,US,Cumberland
2316046,5/30/2022,Minnesota,Minneapolis,400 block of N 29th Ave,0,1,N/A,44.984577,-93.269097,0.5,place,,,,,Minneapolis,MN,Hennepin County,55401,US,TIGER/Line® dataset from the US Census Bureau
2316721,5/30/2022,Louisiana,New Orleans,7000 block of Crowder Blvd,0,1,N/A,29.958304,-90.077,0.5,place,,,,,New Orleans,LA,Orleans Parish,70112,US,TIGER/Line® dataset from the US Census Bureau
2316532,5/30/2022,Tennessee,Memphis,N/A,0,1,N/A,35.050667,-89.847782,1,place,,,,,Memphis,TN,Shelby County,38101,US,TIGER/Line® dataset from the US Census Bureau
2317016,5/30/2022,South Carolina,Charleston,America St and South St,0,10,N/A,32.797366,-79.936622,1,street_center,,America St,,,Charleston,SC,Charleston County,29403,US,TIGER/Line® dataset from the US Census Bureau
2316704,5/30/2022,Michigan,Flint,5500 block of Susan St,0,1,N/A,42.965926,-83.780835,0.5,place,,,,,Flint,MI,Genesee County,48501,US,TIGER/Line® dataset from the US Census Bureau
2316700,5/30/2022,California,Bakersfield,601 Truxtun Ave,0,1,N/A,35.37229,-119.007683,1,rooftop,601,Truxtun Ave,,,Bakersfield,CA,Kern County,93301,US,City of Bakersfield
2317640,5/30/2022,California,Los Angeles,97th St and Croesus Ave,0,1,N/A,33.950542,-118.234012,0.56,intersection,,Croesus Ave,,,Los Angeles,CA,Los Angeles County,90002,US,TIGER/Line® dataset from the US Census Bureau
2316184,5/30/2022,California,Tulare,1300 block of Bardsley Ave,0,1,N/A,36.133527,-119.299856,0.5,place,,,,,Tulare,CA,Tulare County,93274,US,TIGER/Line® dataset from the US Census Bureau
